Date,Open,High,Low,Close,Volume
2014-01-24,128.68680588522415,128.77672880782526,128.59836819957698,128.6697124428763,109336097
2014-01-27,129.11726669484779,129.69114371890603,128.95524494415366,129.2496044540546,93307236
2014-01-28,129.9774234235704,130.01417837944913,129.9525893101068,129.97722493784372,103211206
2014-01-29,130.0038193373264,130.37271785379832,129.97900831004242,130.13649212754478,82477110
2014-01-30,132.32191149837033,132.34417607636382,132.18673366217047,132.2497106278478,140616499
2014-01-31,132.5853663677328,133.64479540424458,132.56005438156478,132.9939507906367,103773065
2014-02-03,133.66484991921868,133.72389274012562,133.53732905134405,133.61195452685666,50279089
2014-02-04,132.23661111117488,133.12693973860937,131.90190504891666,132.39191892479374,117871093
2014-02-05,132.42542205857194,132.85302154068668,132.03682153965553,132.363301540068,88014933
2014-02-06,133.15464326884725,134.31500240359233,132.69989659748305,133.34593891992677,74901076
2014-02-07,134.51862109695674,134.60341447013096,134.4620755346011,134.51861110881305,97934406
2014-02-10,135.74323044009338,136.33655507440835,135.02742955617833,135.55107976347034,98511965
2014-02-11,136.16081745492437,136.19515929945206,136.0995279587277,136.13778049501744,130330438
2014-02-12,135.6766449429237,135.70786491458628,135.18503866816903,135.39416916673594,104257489
2014-02-13,135.6558692568864,136.9356828562027,135.01921785539744,135.78580385571954,120096342
2014-02-14,135.1138825486035,135.2498062572127,134.92239166377314,135.05335750114895,114708842
2014-02-17,134.47535839058796,134.53589695971036,133.9199029447549,134.16630055073708,134976180
2014-02-18,134.33875512440204,134.69793322631523,134.19188335547506,134.3943033038111,50620966
2014-02-19,134.8066102854669,134.80668213068947,134.8061497467508,134.80636270032628,87629823
2014-02-20,135.75348247685773,135.7753168469961,135.2609000788744,135.46666678612308,121540272
2014-02-21,136.06860177934547,136.1379840596121,135.68303706511688,135.86501586291496,64090552
2014-02-24,136.4239212403987,136.77046924201545,135.96480502680706,136.28707071289043,94186661
2014-02-25,135.988241716005,136.22044583414123,135.384831931404,135.71907749249888,90105646
2014-02-26,135.8340574099428,136.53002603031567,135.18887581838106,135.7253359031549,130563968
2014-02-27,134.95170283971538,135.21825479133074,134.5564154537056,134.82115118875566,146305963
2014-02-28,132.08008226232243,132.08945352817776,131.72232626793885,131.86917717203443,60633262
2014-03-03,133.04566895099558,133.40400267571593,132.92550947141484,133.11690675313528,71432759
2014-03-04,132.44340979209386,132.63134508775826,131.7254270886154,132.08779428827253,127421098
2014-03-05,133.76991776582796,134.83888530775548,132.67396163700542,133.53993110530544,67475536
2014-03-06,135.29031084723948,135.60165221402687,135.2234098982651,135.3747068245698,99695106
2014-03-07,134.61672598977626,134.73634852083575,134.40076814459565,134.5350002950917,144433727
2014-03-10,135.76125062522465,135.86062967327646,135.38186315111832,135.57336975998157,147529879
2014-03-11,134.76064373376212,134.99836062385108,134.44712561421926,134.667619618072,144992308
2014-03-12,132.0066048677868,132.02474835720105,131.91314226738137,131.95778470330924,63440083
2014-03-13,132.2527835514958,132.46164592575093,132.13227826016154,132.2640253263973,64923685
2014-03-14,132.73227405603672,132.9108711710731,130.8397405666755,131.66819280843453,67601596
2014-03-17,131.14553154063,131.1796273021734,131.08267617831882,131.12145662786065,126945286
2014-03-18,134.31415753500082,134.34307286955925,134.19617571759417,134.25493457838022,67902738
2014-03-19,131.91052778439322,132.6427104488909,131.63560221832688,132.0384455105525,92974250
2014-03-20,132.74070935984204,132.74313132824358,132.73875853134209,132.74050765010267,131836237
2014-03-21,131.85267155765888,131.94204700802516,130.95319006016584,131.34873283930958,99221571
2014-03-24,131.92383607999653,132.11783954704083,131.91343267997064,131.99519542679872,144059634
2014-03-25,132.26373859850682,133.25274971424122,131.59338600302522,132.25713148751163,99868814
2014-03-26,132.9373870998411,133.14898329126663,132.18578728403628,132.57106568692842,87975156
2014-03-27,132.21686556718504,132.34585168935732,131.84236410741164,132.0437591401899,146837156
2014-03-28,131.72001314975867,131.74899821267275,131.55365102371925,131.63178989930066,104705045
2014-03-31,132.54021870518827,132.73104781763044,131.99880670060608,132.29170314741583,68466111
2014-04-01,134.35625079856635,134.43960257086545,132.86418850679127,133.49435413242094,113445666
2014-04-02,133.89522592178915,133.9929442393644,133.7981855376946,133.8760890183625,127306373
2014-04-03,130.1811047206652,130.3205604173342,129.9493814864769,130.09785305881982,133847841
2014-04-04,131.2155649184364,131.32987788821063,130.57927189882116,130.87951429457695,50567410
2014-04-07,139.7651391961417,139.9332323123328,139.36974583376244,139.59514042519058,60838430
2014-04-08,139.34674982527875,139.82947670035816,139.29188497800138,139.5069216669441,112861010
2014-04-09,144.78363899321434,145.63150582453613,144.29207125928392,144.8278450853848,124191118
2014-04-10,141.40858741701553,141.54826805880603,141.23606920087082,141.3609487440449,115267797
2014-04-11,141.10094558240291,141.37739962331332,140.25031517845443,140.701148956398,88283054
2014-04-14,141.962396690745,142.36799566643055,141.4793669275925,141.83481842312773,125370620
2014-04-15,142.9618655528494,143.16760608157801,142.24272486288288,142.61267735036094,107919554
2014-04-16,141.76821557146602,141.87198802269452,141.2329578073334,141.48856989347786,142596236
2014-04-17,140.13287239309983,141.06375228415186,139.7970279655746,140.30371769300552,86767501
2014-04-18,142.1406587033578,142.3280477904815,141.83993058440515,142.03517746683568,125383510
2014-04-21,144.13827609228892,144.17707777939836,144.0894674920118,144.12451160696642,64377741
2014-04-22,146.6217411340519,147.35114578242977,146.4071559614016,146.78475188981287,123214398
2014-04-23,150.0013804612177,150.02867113963205,149.975172793769,149.9965721321142,123165407
2014-04-24,150.37174470703403,150.3945720472123,150.34400550658617,150.36423212283663,75378751
2014-04-25,150.15321118608045,150.23691013043668,149.7786878202824,149.96197674434413,56165573
2014-04-28,152.48414561799177,152.81084768084034,152.20473335307224,152.44717908417948,149283970
2014-04-29,153.632827169471,154.23194143079343,153.5800812636061,153.84082533048104,57650900
2014-04-30,152.28727350896395,152.50947415990746,152.07608445972613,152.24944033979867,96840881
2014-05-01,150.59744914610366,150.60173728490287,150.5752753053331,150.585860097161,50111855
2014-05-02,152.20463631508667,152.3640498768388,151.99223509198023,152.14096100592366,91745010
2014-05-05,150.8526412837596,150.90368022460117,150.82874800425748,150.85872089239496,132096021
2014-05-06,150.9691741660094,151.0827557052606,149.64554323270562,150.22042822172762,100187757
2014-05-07,152.1228098181516,152.4644518717059,152.0598298384205,152.22167865173466,73974165
2014-05-08,153.6626607637823,153.95565805226022,153.5203771712091,153.69448952362956,89405645
2014-05-09,156.2630336089454,157.1637609012365,155.56350720413337,156.20360868297462,59234547
2014-05-12,152.92285175562452,152.93303316330142,152.8941761080846,152.90971893017132,109363757
2014-05-13,153.75765393880602,153.85702158289794,153.2520553519309,153.4940418443177,50410424
2014-05-14,154.5992265825169,155.33071051700125,154.5537259991143,154.86451980626907,84962458
2014-05-15,152.3452688162174,152.3658351143676,152.2669416501372,152.30649903582935,56069962
2014-05-16,151.57797441481358,151.8204732669669,150.95276840755943,151.29985035132242,73994484
2014-05-19,150.30490479877264,150.37422537818244,149.71620833010198,149.97941514933416,56743308
2014-05-20,150.65369897707663,150.75352177189245,149.75085208902863,150.15191996217416,142799490
2014-05-21,153.46845124366982,153.66964380465382,152.76530369361643,153.12703973803139,127202873
2014-05-22,156.56158726992265,157.75823287285192,156.28052285866002,156.87160686433677,142782847
2014-05-23,155.53576060184997,155.64442553136064,155.48605150876165,155.54940111780124,118307862
2014-05-26,157.3039708756337,157.38339186924412,156.13620879733202,156.63508202609685,99624541
2014-05-27,157.9113553789379,158.16384578460813,157.53548931755807,157.7868319043781,67404743
2014-05-28,158.7375648464898,159.08023604162747,158.33730017149082,158.63447451954548,146214734
2014-05-29,160.28237859600506,160.40902989991042,158.90647369466674,159.50749617676422,141751997
2014-05-30,160.7938075017686,160.94875099457147,159.71709967032018,160.2097602000207,91571715
2014-06-02,164.12142240104856,164.64148687395783,162.73302033582098,163.49640695107573,72561223
2014-06-03,166.02881020297337,166.10138708121687,165.48501087338147,165.73156135651564,88737886
2014-06-04,163.80630563740118,164.00566803494684,163.7806959446304,163.87068478075696,89411726
2014-06-05,166.01782311947338,166.3513224751001,164.975818013735,165.52601979828103,141690613
2014-06-06,167.55904221937476,167.56967391802027,167.26025129840997,167.3840203462541,56686478
2014-06-09,167.94700661459802,168.4771034539177,167.91970713065518,168.1426656599602,113291700
2014-06-10,170.45981993333092,170.62793136576894,170.41155902313972,170.49810796019142,126854088
2014-06-11,170.76798213405783,170.77948847302966,170.72364102851142,170.74598000631872,126251736
2014-06-12,171.06248926493126,171.2947917522373,170.81078067846073,171.00438510797136,69320410
2014-06-13,171.1667329592309,171.25805009242515,171.15807311823448,171.19806390791075,91274383
2014-06-16,169.5151896269062,170.21187817692285,169.2601724308528,169.64085472928082,84205019
2014-06-17,169.45817069649513,171.33201551152072,168.55981131302755,169.6686929924248,90700166
2014-06-18,169.2031524553797,169.33412110587523,169.14121867628464,169.21837964812087,58707723
2014-06-19,168.930193296953,169.0787762436995,167.8641413516267,168.34999530845582,58330370
2014-06-20,170.1047148472025,170.7478693594093,168.8448400942434,169.60605180030976,52415410
2014-06-23,170.3607759665221,170.5588155927995,169.81172945659677,170.11056391107786,146674388
2014-06-24,169.51496750513235,171.21201969023664,169.491621549438,170.17978080575747,91679398
2014-06-25,169.81714534415948,169.91568459522642,169.74356002392273,169.8124098524442,72795896
2014-06-26,170.14730448996391,170.14929806475942,170.14637570316728,170.14754464780412,129768486
2014-06-27,171.29879527023712,171.3792515395822,170.83590196739164,171.05324179626786,99426706
2014-06-30,170.47114464260332,170.4712953579947,170.46802819431213,170.46933505978515,86454256
2014-07-01,170.57785339631434,171.03954367956499,170.23891425589244,170.55916602536146,61461027
2014-07-02,171.6691343036553,171.6834058890517,171.15363933464545,171.36554595640794,88603220
2014-07-03,169.43671582972195,170.55399313934362,169.42043889300407,169.87386059153988,114695361
2014-07-04,169.88034113387084,170.24357079287165,169.7048786500635,169.92035550718677,112343483
2014-07-07,169.66821578798522,169.67082583770244,169.65922916387967,169.66386783340877,111304636
2014-07-08,169.63356173068712,169.86823324756782,169.50150191241497,169.6481944464761,126766187
2014-07-09,169.6332561091755,169.6787620967379,169.10301147326973,169.333311722657,143029348
2014-07-10,169.44516519009085,169.8466856988467,169.33292693752978,169.53843044205655,102837865
2014-07-11,171.52244111506178,171.68625528035864,170.884554396529,171.20523475006087,72778376
2014-07-14,170.80323756656983,171.7293692590541,170.56923609411467,171.03328936009044,62947931
2014-07-15,171.0985327973956,172.16156687911794,170.8375656426909,171.3671661372617,65770026
2014-07-16,173.15639142553147,173.70588506493056,172.71446782850438,173.11103472307485,51074050
2014-07-17,173.5263135253547,173.60479093160083,172.17946865033568,172.74959756284173,105810207
2014-07-18,174.46298418676696,174.70041411114812,174.1276659111679,174.35676519115998,71244868
2014-07-21,174.8549355825489,175.4726380929857,173.7801499159407,174.4571451867587,72609049
2014-07-22,175.38497484591235,177.07874984791087,175.36832786900857,176.0524966605695,122434649
2014-07-23,177.46761434303505,178.20995175535714,177.4230645636547,177.73781944033567,81968014
2014-07-24,178.2743756972433,178.98280688570065,178.22355597746855,178.5272563407614,132851412
2014-07-25,179.56558038834314,180.00069572270698,177.58818418600737,178.55318880068722,63703815
2014-07-28,177.0305526827433,178.92715462393951,176.44191946143587,177.43601352643734,84133503
2014-07-29,177.7153978282753,178.04776774802957,177.5525519712271,177.75063828194808,55158046
2014-07-30,179.9483031393087,180.30524700062634,179.39011713490657,179.75616908119449,103592507
2014-07-31,179.95786461726829,180.1093257037337,179.74527653102965,179.89089620011126,62484704
2014-08-01,179.41251276149208,180.19915285046525,178.86466692499775,179.39846129518475,74001329
2014-08-04,179.02615898928565,179.06825357972355,179.02597719210848,179.0428877471545,123548031
2014-08-05,181.2682653116806,181.34712640239673,181.2038461341008,181.26115824141917,138044324
2014-08-06,184.1013737515451,184.18055460617936,183.8773160651968,183.99861148158982,104543656
2014-08-07,182.6623399046634,183.10051290198453,182.52755850448227,182.75674026348318,146520714
2014-08-08,181.70399146367487,181.87777195009693,181.28190272500618,181.52025041504248,125667131
2014-08-11,182.3637841237102,182.65617675159092,182.3592853822858,182.47804193000786,125294002
2014-08-12,186.31794461782013,186.39741231854134,185.53355968268397,185.87910073702693,149060448
2014-08-13,189.10760989520415,189.16147552882052,188.08331741544941,188.51458066079786,58888672
2014-08-14,185.69763720560076,186.42479374425895,185.69584290519308,185.98742324081942,73219671
2014-08-15,185.92489766154185,186.58960455785171,185.3636188120491,185.85401311037015,93711858
2014-08-18,185.1447981971033,185.87984756537273,184.62587813402163,185.12746590656207,111833466
2014-08-19,185.82516047457088,186.1234212016842,184.23708767337152,184.9916210846966,149050568
2014-08-20,186.52499186618047,186.52714334286784,186.52245887121248,186.52433265987463,59901454
2014-08-21,186.03832758332175,187.2912372619989,184.06736089035743,185.35691143901403,72938482
2014-08-22,183.7472414636579,184.8621954144527,183.46412351032572,184.0233522719765,79818041
2014-08-25,183.19675237075575,183.7598278346567,183.14973583321714,183.39377263379296,145168863
2014-08-26,183.88471393732374,184.02870891342428,183.56068964081672,183.74789734985976,143856348
2014-08-27,184.57524645644838,184.8805991326692,184.0756074375582,184.3976041156026,124763898
2014-08-28,185.54312729268443,185.797649261595,184.27966723070136,184.88686004305882,127320338
2014-08-29,186.71530051182583,186.95274751973102,185.42395355672687,186.03547114192853,91554705
2014-09-01,184.6120521928547,184.6804612192998,184.49505317994135,184.56921639568472,110886015
2014-09-02,185.74111375765207,185.78776296739218,185.68671160813145,185.72713215183575,67092492
2014-09-03,185.56474633052667,185.56702335917916,185.5405437357744,185.5511355851363,100670515
2014-09-04,186.8196042502095,187.0738688430756,185.79445914037018,186.30622302145235,79265190
2014-09-05,185.63321511547278,185.73189425871252,184.89260751394468,185.2283222118518,142881436
2014-09-08,186.46563899677457,186.47353365385788,184.57536967437576,185.33463526616862,86751410
2014-09-09,185.64828139099126,185.86286071556125,185.50312658877647,185.6470202394904,89473336
2014-09-10,187.50836160762287,188.15667100864928,185.86635384628337,186.78248071122974,90278350
2014-09-11,185.5651080053613,185.6696276046921,185.33455605890603,185.46858467722046,140126899
2014-09-12,185.2995018636359,186.39102841553853,185.06933934222712,185.5980149715517,143252613
2014-09-15,184.88713563108954,185.12042582414009,184.47855130431836,184.73530111224704,93105292
2014-09-16,185.3185127941504,185.98124504792156,184.82244136437524,185.28596283779376,149570940
2014-09-17,186.11587609142663,186.49637296267574,185.80376007330443,186.08080522905294,125654502
2014-09-18,186.74139055828826,188.96261794544583,186.25334814190637,187.33705606332217,134645082
2014-09-19,187.18684484602738,187.355281509241,186.6954200669706,186.95936464387876,141571389
2014-09-22,188.03036097267798,188.16593883219696,187.71709322625205,187.89663146863,83251907
2014-09-23,189.297906744153,189.53056374914462,189.03312500689694,189.232100503796,105064290
2014-09-24,187.58632072181823,188.49571736660755,187.41731425897456,187.84867550202776,78507841
2014-09-25,188.51619695417082,188.54705827872692,188.47741514602987,188.5052723991087,80987984
2014-09-26,188.8927689906879,190.6512049088331,188.69709753178094,189.4787404826018,96432652
2014-09-29,189.31112615277107,189.7095195987718,189.1064669552782,189.34768801267563,55098671
2014-09-30,188.31005398199306,189.30814783391486,187.71792028074532,188.35401130201313,71516285
2014-10-01,189.63826187860596,189.7168019904057,189.04306940394054,189.3125624385266,130925996
2014-10-02,188.32982372146122,188.35126102921623,188.31458081587908,188.32925290121395,66578037
2014-10-03,188.39323080132874,188.63927199313878,188.02651301794563,188.2716166080229,112200992
2014-10-06,188.47909032854685,188.51606026860583,188.22082275662476,188.33891776141718,126563829
2014-10-07,189.10126971554365,189.33317485644622,188.92932818215343,189.09086685187054,76304564
2014-10-08,188.7399327853198,188.76716109726044,188.53303267000976,188.62668404091002,95832295
2014-10-09,187.90262062355043,188.586422700698,187.79456231613514,188.11130646996028,137741165
2014-10-10,188.29087128780614,188.5313237293105,188.15275197303498,188.30418067554518,133548053
2014-10-13,188.7364580593151,190.46726641636806,188.5553472127158,189.3201148941767,142030276
2014-10-14,191.67125830936803,192.0960489047487,191.12857165347046,191.51556255398177,112833767
2014-10-15,191.02506798420654,191.0852943392321,189.67543338618782,190.23937776740553,138716607
2014-10-16,190.69633550912636,190.78173510019099,190.53279165767296,190.63236903468018,89846076
2014-10-17,189.9118643477125,190.18773832045233,189.4499582089127,189.74507025352855,110151789
2014-10-20,190.66308200630382,191.35665707729243,190.39581567644018,190.78015223678108,116723456
2014-10-21,191.10174130241774,191.24113932288768,189.2177475113839,190.0271042359854,147658160
2014-10-22,189.52440938171563,189.57960260376038,189.47516200775763,189.51693824615873,86823084
2014-10-23,189.01624549558753,189.39856744408618,188.87698078741502,189.08561545008348,137480563
2014-10-24,189.1551450792493,189.1558710739075,189.09684721185312,189.12045675667486,100932362
2014-10-27,189.553624287966,190.43529897659508,188.90693831079588,189.51828257711557,60426040
2014-10-28,190.03660674173082,190.62562034294055,189.68844827046263,190.0633170994538,115554663
2014-10-29,189.30918980812694,191.5653597778383,189.22745364696593,190.16261609931487,148110597
2014-10-30,188.85274831027027,189.60804689969322,188.68886232038804,189.0565361521101,95339751
2014-10-31,192.52805299908064,192.64627953111676,192.02667169269358,192.27451482806285,104880637
2014-11-03,192.49921384258548,193.54899899320512,191.51966356653713,192.33139773720433,142729920
2014-11-04,193.6154216476606,193.62372675264942,193.43968121845305,193.5132994321316,142003590
2014-11-05,192.51275010105266,193.81795069070594,192.3932368348941,192.96312237721884,90008391
2014-11-06,191.90368103813125,192.4613926650012,191.0092325187122,191.5900965772278,126034143
2014-11-07,192.5237868741956,193.2760104530204,190.58964976227637,191.66419403857398,113097270
2014-11-10,193.180842535959,193.548331774657,192.57823444169415,192.96627337487928,114756667
2014-11-11,193.2347457013465,193.28216896486765,193.1812946829809,193.2216443957356,122051233
2014-11-12,193.20370713633804,193.79889884362206,192.38749420382536,192.95205605974402,82667238
2014-11-13,191.21626023811106,191.23107989905765,191.18334389828286,191.20243829859277,80482419
2014-11-14,195.3550674177441,195.37649561054303,195.21978398169892,195.28246863323656,52703002
2014-11-17,193.04775435838926,194.1933846063317,192.4671418538602,193.1576389548488,135634927
2014-11-18,191.9194063305077,193.67590791596217,190.42520957277824,191.7254889100518,77673625
2014-11-19,193.2956495989613,193.50466539195173,192.93058877442027,193.16021942143286,117425357
2014-11-20,189.20313469562578,189.58817918293127,189.0267130936985,189.25129952939162,118582032
2014-11-21,191.97142249332876,192.8892152876774,191.77161464797976,192.2186549038588,120352202
2014-11-24,194.9719896029022,195.04335231866673,192.9339791780899,193.77772843432064,136311490
2014-11-25,195.6964270341711,196.7629889182328,195.43851338543078,195.96830359855159,136787273
2014-11-26,197.16975183906254,198.26136811737408,196.83863468293274,197.40772805670926,50234659
2014-11-27,197.27505815274998,197.37157725318852,197.11845482423774,197.21970379581805,134010389
2014-11-28,194.28838084519973,196.31926802022073,194.11807853490376,194.99855432903055,70797377
2014-12-01,194.47418477522305,195.49252789812127,194.438290464028,194.8599854376653,114539882
2014-12-02,192.22454785422082,193.9955999608208,192.1034227734168,192.86029364837842,117306771
2014-12-03,193.85729694017382,194.67747173233013,193.7419854961156,194.1161799906014,55369369
2014-12-04,196.1020867970359,196.10423697113916,196.10047004352325,196.1019768145696,78363510
2014-12-05,199.86928933264,199.96030159179284,199.42725367009754,199.64047283877565,141013968
2014-12-08,200.65812464927743,200.86486422008343,200.55068376390417,200.67635594637588,64170285
2014-12-09,203.0550168279041,204.11424461381958,202.2639635450984,203.00407597258686,73187615
2014-12-10,202.66968632217257,203.02094922774438,202.14224037006738,202.49372391313818,58193609
2014-12-11,201.4880541122864,202.03218687865592,201.25246570661272,201.56435417543,66675577
2014-12-12,202.89648370385726,203.7455702351256,202.2492826425284,202.8477976795673,113787899
2014-12-15,202.10187784838232,203.36666510165233,201.30570479623674,202.13008891840298,134128503
2014-12-16,202.88251429956924,203.52604760560044,202.54820652919784,202.93934295975887,109485981
2014-12-17,200.63401141285746,201.91344016971794,199.82152638945988,200.6582919015631,78456625
2014-12-18,197.87492931446843,200.26034285640367,197.84811081720997,198.81300363288744,135861357
2014-12-19,200.75123414182946,200.8213631263206,200.20478675530663,200.45141730371222,86734251
2014-12-22,203.41280720492563,203.44123836215195,202.1861770893836,202.68820159849093,81483766
2014-12-23,202.30014169329445,202.8103232869419,199.10001446784983,200.58413799548666,100550510
2014-12-24,202.22571417605056,202.46107109729837,202.2243548866962,202.31904137093707,63671861
2014-12-25,201.7314020809537,202.06296349208577,200.73200333809737,201.26438739969274,85632216
2014-12-26,201.67731105927987,202.15443279613152,201.03678948448467,201.48384680914342,129915508
2014-12-29,204.5195221749516,205.87835114225675,204.37825031283847,204.97829064460578,110828404
2014-12-30,207.27135149516786,207.2958537670462,206.9309154863969,207.07689079865662,148818592
2014-12-31,210.36659993107315,211.07893991520749,207.89576516344994,209.16903506415295,127571301
2015-01-01,213.8687374217686,214.3219801642656,213.79168792929514,214.00380482328333,86038954
2015-01-02,213.82386334493637,213.91019630598416,211.50929548284526,212.46965581210083,126671647
2015-01-05,209.8730314373452,211.11923762699888,209.69304809744372,210.26352390926579,136534961
2015-01-06,208.79338321367783,209.60105468858777,208.11995864411753,208.71239706190562,113082817
2015-01-07,208.14692752534694,208.6455158577919,208.05268120152044,208.28981506402903,126254547
2015-01-08,202.74955475214176,203.28886629677802,202.65423967529654,202.90809032388913,100334387
2015-01-09,202.75676137876528,202.7652579018587,202.50134369278993,202.60690937641743,141158529
2015-01-12,201.57367107167155,201.6988256307502,201.40632452614383,201.52332496798638,73761774
2015-01-13,203.33371003142358,204.37161871675437,202.970601512938,203.53100839446455,92437247
2015-01-14,204.82911359051252,204.99993411412214,204.23598043352828,204.54156190576583,75391153
2015-01-15,205.0198320379992,205.27052209642926,203.2610727648684,204.06485249749275,60130150
2015-01-16,205.91977400813172,206.10501160578843,203.85687509980517,204.75612970219848,111599602
2015-01-19,205.66140721920715,205.6714860820759,205.52108902914375,205.5812478503166,61835620
2015-01-20,205.06826055532304,205.09278560922326,204.83303630634364,204.93693602749548,72614830
2015-01-21,204.6448587177756,204.7655348859928,204.43131446063268,204.56500263077672,126319842
2015-01-22,202.4574635144087,202.97636435590485,202.18720158363803,202.50286669254476,74101131
2015-01-23,202.75485061692808,202.92458895116735,200.64415044812455,201.55632584934168,136333183
2015-01-26,200.89604290187728,201.06596374715878,200.8723225244132,200.94977901351143,54913857
2015-01-27,201.06694509455477,201.30054539307125,201.01950563544563,201.13192153849587,95701674
2015-01-28,200.33945700111312,200.47368113496594,200.236608257966,200.33143740876596,56718034
2015-01-29,199.8082838020937,200.67016415686467,199.466983682306,199.94825587212947,55957088
2015-01-30,199.03333882815156,199.29747160968853,198.61010409220592,198.88505109919896,129095299
2015-02-02,199.4248731447014,199.47489156560266,198.9467032172523,199.15797855659244,139226153
2015-02-03,199.75541772585774,200.20419903397453,199.32245260954687,199.67515117931794,109860034
2015-02-04,200.50842495703262,201.48607835852923,199.29466620978064,200.17123106928008,98254775
2015-02-05,200.3429157287385,201.58165587518937,199.4342948511813,200.29323926078453,88767944
2015-02-06,198.95440716461803,198.98095420984117,198.89017361631363,198.92648585372464,89958351
2015-02-09,198.3740722274988,198.58573752619608,198.35037373449214,198.44451925117372,90993817
2015-02-10,197.9236271673007,198.5795209174995,197.89012972804642,198.16588620382765,115061981
2015-02-11,197.89719055235093,197.90571487637496,197.88194783303084,197.89145465036847,134725798
2015-02-12,198.16486923636006,198.48650328577926,197.79499777454498,198.0715999790387,104200776
2015-02-13,199.55226245495112,200.43606119916686,198.9447750812543,199.54128952841933,78105959
2015-02-16,200.42998553946404,200.43859119338987,200.4256699338559,200.43083843766948,138975784
2015-02-17,199.0335788776849,200.55636796762658,198.9503765681213,199.5927731279234,109894953
2015-02-18,200.48441049217945,200.63296818827206,200.1679171257277,200.35393755074546,133238761
2015-02-19,201.12987531886088,202.44090345325648,200.17477628569043,201.08122715271685,93227748
2015-02-20,200.43388007287052,200.66622358742814,200.24738434413592,200.4149200414528,144449598
2015-02-23,202.21958566549662,202.40868315856582,200.63403880233523,201.34389654482746,117754309
2015-02-24,201.4560047363275,201.57757886923363,201.11435481878559,201.2996444389648,80777829
2015-02-25,199.85793863400673,200.6964064528301,199.62221458913726,200.0518913346144,134750318
2015-02-26,200.67015660407543,200.76398130591525,200.49030705620538,200.59977675608934,50907254
2015-02-27,200.7498533338001,202.47445294835265,200.48700243286387,201.28198263905938,143024938
2015-03-02,200.76947602464438,201.4228085247856,200.6121580599652,200.93641824589335,107862476
2015-03-03,201.59964296766867,202.1173013688729,200.30636197332745,201.03073773154563,108992714
2015-03-04,198.99847241538197,200.7721998873298,198.74301783855674,199.55469065806597,51338461
2015-03-05,201.12372260698595,201.2259358911659,201.08393474464228,201.14073520325172,67591123
2015-03-06,201.55819119648262,201.62714972179552,200.9506860510674,201.22127151935865,122061592
2015-03-09,201.96881427284274,202.1084111421125,201.57495632272523,201.78833825048014,105823208
2015-03-10,203.18949542415004,203.241221408206,202.50794056965515,202.8012529050755,62765911
2015-03-11,200.31340175434974,200.31509330124769,200.30077837581933,200.30650434599067,116581901
2015-03-12,198.40711389725388,198.6308707131924,198.30536865071198,198.43556947570414,124642219
2015-03-13,193.9198876668333,194.37819231611905,193.13152061456344,193.6301892951857,77248906
2015-03-16,194.25167396524316,194.5703696142916,194.05742348173453,194.26260193475736,118936624
2015-03-17,193.6969751354443,194.16102294315087,192.62898450167086,193.24179987826287,147300148
2015-03-18,193.42061699496662,194.059839984994,193.0787489268921,193.47118535013286,98245495
2015-03-19,193.88139143242688,193.98472472695812,193.88125512448215,193.92264296547253,72932625
2015-03-20,194.54904030383122,194.67366377771307,194.53611965437773,194.59113730371186,146193928
2015-03-23,194.8968587209554,195.71195198765827,192.15240114696178,193.57622148324037,141135252
2015-03-24,193.1281043193837,194.56022090431765,192.996765898969,193.62214790110846,95684628
2015-03-25,195.31733377812108,195.3760511024473,195.22946935188497,195.2881020521099,92518075
2015-03-26,197.78043923841048,198.0197890433839,196.33685203475193,197.0100268382047,133391590
2015-03-27,198.2119884371453,198.3312934226523,197.87047629069,198.0548031434749,50055416
2015-03-30,198.49059719468423,198.73305627467676,198.31969944532773,198.48504217706733,81230345
2015-03-31,197.44666998982714,198.23955720234446,197.23767264869977,197.63842647015764,104328907
2015-04-01,198.71018949654913,198.75166022824408,198.21629504983733,198.43044112120003,115404501
2015-04-02,198.4269672268487,198.52571289518778,198.29797858736805,198.38907231049595,112828586
2015-04-03,199.03578724742877,199.34133287418408,198.8274480189724,199.03300196105707,87053500
2015-04-06,199.44317453822833,199.53987886025004,197.87090264785274,198.53849313281165,136936335
2015-04-07,198.33923965328333,198.94884666662784,198.1722596691696,198.4828944681529,114963060
2015-04-08,198.767881456798,199.02189773581665,198.56644135655895,198.74862390826203,104056323
2015-04-09,199.06748729375948,199.14609527611083,199.0579058960187,199.09318164805555,143866827
2015-04-10,199.4911238058912,200.07714598487468,199.40749798952052,199.67535718766217,59412938
2015-04-13,199.23015651872996,199.39880982463683,199.1183770744443,199.2305501745213,120982001
2015-04-14,198.14879393054642,198.23879811181936,197.93912344992734,198.05899331468416,142681355
2015-04-15,199.59349812121818,200.9567514982729,198.8946717986541,199.7195036785016,116182521
2015-04-16,202.4210061172179,202.6242907107091,201.9693832824429,202.23134625374936,106535479
2015-04-17,203.12069064829691,203.28563103283074,202.43895590404807,202.77762595556115,86440683
2015-04-20,202.0354843134657,202.14612176219603,201.24238410393735,201.60387916724082,77153119
2015-04-21,200.40358612266553,201.91996996135373,200.33259971238186,200.9675478119706,104588766
2015-04-22,201.65503614514822,201.70645976793685,201.47919146497335,201.57009878615875,139885861
2015-04-23,204.5692021184691,205.6420810102541,204.384100144107,204.88729249056584,96221233
2015-04-24,202.23728290678326,202.24339668220242,202.2231347948632,202.2312395497989,62091347
